Year,Sources,Name,Authors,First Author,Chinese/English,Abstract,Venues,doi,Citation,Id,Keywords
2021,IEEE Transactions on Visualization and Computer Graphics,CoUX: collaborative visual analysis of think-aloud usability test videos for digital interfaces,"Ehsan Jahangirzadeh Soure, Emily Kuang, Mingming Fan, Jian Zhao",Ehsan Jahangirzadeh Soure,English,"Reviewing a think-aloud video is both time-consuming and demanding as it requires UX (user experience) professionals to attend to many behavioral signals of the user in the video. Moreover, challenges arise when multiple UX professionals need to collaborate to reduce bias and errors. We propose a collaborative visual analytics tool, CoUX, to facilitate UX evaluators collectively reviewing think-aloud usability test videos of digital interfaces. CoUX seamlessly supports usability problem identification, annotation, and discussion in an integrated environment. To ease the discovery of usability problems, CoUX visualizes a set of problem-indicators based on acoustic, textual, and visual features extracted from the video and audio of a think-aloud session with machine learning. CoUX further enables collaboration amongst UX evaluators for logging, commenting, and consolidating the discovered problems with a?¡­",Article,https://ieeexplore.ieee.org/abstract/document/9552211/,21,soure2021coux,"User experience, usability problems, think-aloud, video analysis, machine learning, visual analytics, collaboration"
2020,Proceedings of the 2020 CHI Conference on Human Factors in Computing Systems?¡­,Mouill¨¦: Exploring wetness illusion on fingertips to enhance immersive experience in vr,"Teng Han, Sirui Wang, Sijia Wang, Xiangmin Fan, Jie Liu, Feng Tian, Mingming Fan",Teng Han,English,"Providing users with rich sensations is beneficial to enhance their immersion in Virtual Reality (VR) environments. Wetness is one such imperative sensation that affects users' sense of comfort and helps users adjust grip force when interacting with objects. Researchers have recently begun to explore ways to create wetness illusions, primarily on a user's face or body skin. In this work, we extended this line of research by creating wetness illusion on users' fingertips. We first conducted a user study to understand the effect of thermal and tactile feedback on users' perceived wetness sensation. Informed by the findings, we designed and evaluated a prototype---Mouill¨¦---that provides various levels of wetness illusions on fingertips for both hard and soft items when users squeeze, lift, or scratch it. Study results indicated that users were able to feel wetness with different levels of temperature changes and they were able?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3313831.3376138,19,han2020mouille,"Wetness illusion, virtual reality, prototype, user study"
2022,Proceedings of the ACM on Interactive,Synapse: interactive guidance by demonstration with trial-and-error support for older adults to use smartphone apps,"Xiaofu Jin, Xiaozhu Hu, Xiaoying Wei, Mingming Fan",Xiaofu Jin,English,"As smartphones are widely adopted, mobile applications (apps) are emerging to provide critical services such as food delivery and telemedicine. While bring convenience to everyday life, this trend may create barriers for older adults who tend to be less tech-savvy than young people. In-person or screen sharing support is helpful but limited by the help-givers' availability. Video tutorials can be useful but require users to switch contexts between watching the tutorial and performing the corresponding actions in the app, which is cumbersome to do on a mobile phone. Although interactive tutorials have been shown to be promising, none was designed for older adults. Furthermore, the trial-and-error approach has been shown to be beneficial for older adults, but they often lack support to use the approach. Inspired by both interactive tutorials and trial-and-error approach, we designed an app-independent mobile service?¡­",Article,https://dl.acm.org/doi/abs/10.1145/3550321,15,jin2022synapse,None
2022,In CHI Conference on Human Factors in Computing Systems (CHI'22),From Wow to Why: Guidelines for Creating the Opening of a Data Video with Cinematic Styles,"Xian Xu, Leni Yang, David Yip, Mingming Fan, Zheng Wei, Huamin Qu",Xian Xu,English," Data videos are an increasingly popular storytelling form. The opening of a data video critically influences its success as the opening either attracts the audience to continue watching or bores them to abandon watching. However, little is known about how to create an attractive opening. We draw inspiration from the openings of famous films to facilitate designing data video openings. First, by analyzing over 200 films from several sources, we derived six primary cinematic opening styles adaptable to data videos. Then, we consulted eight experts from the film industry to formulate 28 guidelines. To validate the usability and effectiveness of the guidelines, we asked participants to create data video openings with and without the guidelines, which were then evaluated by experts and the general public. Results showed that the openings designed with the guidelines were perceived to be more attractive, and the?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491102.3501896,15,xu2022wow,"Visualization, Storytelling, Interview, Lab Study, Data Video, Guideline "
2021,Proceedings of the ACM on Interactive,Douleur: creating pain sensation with chemical stimulant to enhance user experience in virtual reality,"Chutian Jiang, Yanjun Chen, Mingming Fan, Liuping Wang, Luyao Shen, Nianlong Li, Wei Sun, Yu Zhang, Feng Tian, Teng Han",Chutian Jiang,English,"The imitation of pain sensation in Virtual Reality is considered valuable for safety education and training but has been seldom studied. This paper presents Douleur, a wearable haptic device that renders intensity-adjustable pain sensations with chemical stimulants. Different from mechanical, thermal, or electric stimulation, chemical-induced pain is more close to burning sensations and long-lasting. Douleur consists of a microfluidic platform that precisely emits capsaicin onto the skin and a microneedling component to help the stimulant penetrate the epidermis layer to activate the trigeminal nerve efficiently. Moreover, it embeds a Peltier module to apply the heating or cooling stimulus to the affected area to adjust the level of pain on the skin. To better understand how people would react to the chemical stimulant, we conducted a first study to quantify the enhancement of the sensation by changing the capsaicin?¡­",Article,https://dl.acm.org/doi/abs/10.1145/3463527,15,jiang2021douleur,"Virtual reality, pain sensation, prototype, capsaicin, user experience, safety education"
2023,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems?¡­,""" I am the follower, also the boss"": Exploring Different Levels of Autonomy and Machine Forms of Guiding Robots for the Visually Impaired","Yan Zhang, Ziang Li, Haole Guo, Luyao Wang, Qihe Chen, Wenjie Jiang, Mingming Fan, Guyue Zhou, Jiangtao Gong",Yan Zhang,English," Guiding robots, in the form of canes or cars, have recently been explored to assist blind and low vision (BLV) people. Such robots can provide full or partial autonomy when guiding. However, the pros and cons of different forms and autonomy for guiding robots remain unknown. We sought to fill this gap. We designed autonomy-switchable guiding robotic cane and car. We conducted a controlled lab-study (N=12) and a field study (N=9) on BLV. Results showed that full autonomy received better walking performance and subjective ratings in the controlled study, whereas participants used more partial autonomy in the natural environment as demanding more control. Besides, the car robot has demonstrated abilities to provide a higher sense of safety and navigation efficiency compared with the cane robot. Our findings offered empirical evidence about how the BLV community perceived different machine forms and?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3580884,13,zhang2023follower,"guiding robot, visual impairment, navigation, level of autonomy, machine form, control, trust, safety "
2022,Designing Interactive Systems Conference,"""It Feels Like Being Locked in A Cage"": Understanding Blind or Low Vision Streamers' Perceptions of Content Curation Algorithms","Ethan Z. Rong, Mo Morgana Zhou, Zhicong Lu, Mingming Fan",Ethan Z. Rong,English,"Blind or low vision (BLV) people were recently reported to be live streamers on the online platforms that employed content curation algorithms. Recent research uncovered perceived algorithmic biases suppressing the content created by marginalized populations (e.g., people of color, the LGBT+ community, and content creators of lower socioeconomic status). However, little is known about how BLV streamers, as a marginalized population, perceive the effects of the algorithms adopted by live streaming platforms. We interviewed BLV streamers (N=19) of Douyin ¡ª a popular live stream platform in China ¡ª to understand their perceptions of algorithms, perceived challenges, and mitigation strategies. Our findings show the perceived factors contributing to disadvantages under algorithmic evaluation of BLV streamers¡¯ content (e.g., issues with filming and timely interaction with viewers) and perceived algorithmic?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3532106.3533514,13,rong2022feels,"Algorithms, Algorithmic Experience, Perceptions of Algorithms,Accessibility, Individuals with Disabilities & Assistive Technologies,Social Media/Online Communities, Interview"
2023,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems?¡­,Bridging the generational gap: exploring how virtual reality supports remote communication between grandparents and grandchildren,"Xiaoying Wei, Yizheng Gu, Emily Kuang, Xian Wang, Beiyan Cao, Xiaofu Jin, Mingming Fan",Xiaoying Wei,English,"When living apart, grandparents and grandchildren often use audio-visual communication approaches to stay connected. However, these approaches seldom provide sufficient companionship and intimacy due to a lack of co-presence and spatial interaction, which can be fulfilled by immersive virtual reality (VR). To understand how grandparents and grandchildren might leverage VR to facilitate their remote communication and better inform future design, we conducted a user-centered participatory design study with twelve pairs of grandparents and grandchildren. Results show that VR affords casual and equal communication by reducing the generational gap, and promotes conversation by offering shared activities as bridges for connection. Participants preferred resemblant appearances on avatars for conveying well-being but created ideal selves for gaining playfulness. Based on the results, we contribute eight?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3581405,12,wei2023bridging,"inter-generational communication, generational gap, VR, virtual reality, aging, older adults, grandparents, grandchildren "
2022,Proceedings of the Tenth International Symposium of Chinese CHI,"Reducing stress and anxiety in the metaverse: A systematic review of meditation, mindfulness and virtual reality","Xian Wang, Xiaoyu Mo, Mingming Fan, Lik-Hang Lee, Bertram Shi, Pan Hui",Xian Wang,English," Meditation, or mindfulness, is widely used to improve mental health. With the emergence of Virtual Reality technology, many studies have provided evidence that meditation with VR can bring health benefits. However, to our knowledge, there are no guidelines and comprehensive reviews in the literature on how to conduct such research in virtual reality. In order to understand the role of VR technology in meditation and future research opportunities, we conducted a systematic literature review in the IEEE and ACM databases. Our process yielded 19 eligible papers and we conducted a structured analysis. We understand the state-of-art of meditation type, design consideration and VR and technology through these papers and conclude research opportunities and challenges for the future.",Conference paper,https://dl.acm.org/doi/abs/10.1145/3565698.3565781,11,wang2022reducing,"Meditation, Mindfulness, Virtual Reality, Literature Review, Interaction, Metaverse"
2022,In CHI Conference on Human Factors in Computing Systems (CHI'22),"""I Don't Want People to Look At Me Differently"": Designing User-Defined Above-the-Neck Gestures for People with Upper Body Motor Impairments","Xuan Zhao, Mingming Fan, Teng Han",Xuan Zhao,English,"Recent research proposed eyelid gestures for people with upper-body motor impairments (UMI) to interact with smartphones without finger touch. However, such eyelid gestures were designed by researchers. It remains unknown what eyelid gestures people with UMI would want and be able to perform. Moreover, other above-the-neck body parts (e.g., mouth, head) could be used to form more gestures. We conducted a user study in which 17 people with UMI designed above-the-neck gestures for 26 common commands on smartphones. We collected a total of 442 user-defined gestures involving the eyes, the mouth, and the head. Participants were more likely to make gestures with their eyes and preferred gestures that were simple, easy-to-remember, and less likely to draw attention from others. We further conducted a survey (N=24) to validate the usability and acceptance of these user-defined gestures. Results?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491102.3517552,11,zhao2022don,"people with motor impairments, above-the-neck gestures, user-defined gestures, gesture elicitation "
2022,In CHI Conference on Human Factors in Computing Systems (CHI'22),"¡°I need to be professional until my new team uses emoji, GIFs, or memes first¡±: New Collaborators¡¯ Perspectives on Using Non-Textual Communication in Virtual Workspaces","Esha Shandilya, Mingming Fan, Garreth W Tigwell",Esha Shandilya,English," Virtual workspaces rapidly increased during the COVID-19 pandemic, and for many new collaborators, working remotely was their first introduction to their colleagues. Building rapport is essential for a healthy work environment, and while this can be achieved through non-textual responses within chat-based systems (e.g., emoji, GIF, stickers, memes), those non-textual responses are typically associated with personal relationships and informal settings. We studied the experiences of new collaborators (questionnaire N=49; interview N=14) in using non-textual responses to communicate with unacquainted teams and the effect of non-textual responses on new collaborators¡¯ interpersonal bonds. We found new collaborators selectively and progressively use non-textual responses to establish interpersonal bonds. Moreover, the use of non-textual responses has exposed several limitations when used on various?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491102.3517514,11,shandilya2022need,"Virtual workspaces,  Computer-mediated Communication,  Non-textual Communication "
2022,Proceedings of the Tenth International Symposium of Chinese CHI,Understanding older adults¡¯ perceptions and challenges in using AI-enabled everyday technologies,"Esha Shandilya, Mingming Fan",Esha Shandilya,English,"Artificial intelligence (AI)-enabled everyday technologies could help address age-related challenges like physical impairments and cognitive decline. While recent research studied older adults¡¯ experiences with specific AI-enabled products (e.g., conversational agents and assistive robots), it remains unknown how older adults perceive and experience current AI-enabled everyday technologies in general, which could impact their adoption of future AI-enabled products. We conducted a survey study (N=41) and semi-structured interviews (N=15) with older adults to understand their experiences and perceptions of AI. We found that older adults were enthusiastic about learning and using AI-enabled products, but they lacked learning avenues. Additionally, they worried when AI-enabled products outwitted their expectations, intruded on their privacy, or impacted their decision-making skills. Therefore, they held mixed?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3565698.3565774,10,shandilya2022understanding,"AI-enabled everyday technologies, Older Adults, Interview, Perceptions"
2021,ACM SIGCHI Conference on Designing Interactive Systems Conference 2021 (DIS?¡­,""" Too old to bank digitally?"": A Survey of Banking Practices and Challenges Among Older Adults in China","Xiaofu Jin, Emily Kuang, Mingming Fan",Xiaofu Jin,English," The banking industry has been integrating digital technologies globally. However, accepting new technologies is challenging in particular for older adults. We focus on older adults¡¯ banking experiences in China, where digital transactions have been growing rapidly, to provide a perspective on how they adapt to this trend. We conducted an online survey with 155 older adults who are 60 or above (M = 70, SD = 9) from 18 provinces to explore their banking practices and challenges. Our results show that older adults conduct banking transactions frequently. However, few do so using digital platforms despite long wait times in physical banks. The main concerns reported by them are about security and usability. Nonetheless, they hold a positive attitude towards digital platforms (e.g., apps, virtual banks). Interestingly, age and gender have significant effects on particular banking behaviors. We discuss our findings in the?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3461778.3462127,10,jin2021too,"older adults, elderly, seniors, aging, banking, electronic payment, accessibility, technology use, digital inclusion, digital equity"
2023,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems?¡­,Collaboration with conversational AI assistants for UX evaluation: Questions and how to ask them (voice vs. text),"Emily Kuang, Ehsan Jahangirzadeh Soure, Mingming Fan, Jian Zhao, Kristen Shinohara",Emily Kuang,English," AI is promising in assisting UX evaluators with analyzing usability tests, but its judgments are typically presented as non-interactive visualizations. Evaluators may have questions about test recordings, but have no way of asking them. Interactive conversational assistants provide a Q&A dynamic that may improve analysis efficiency and evaluator autonomy. To understand the full range of analysis-related questions, we conducted a Wizard-of-Oz design probe study with 20 participants who interacted with simulated AI assistants via text or voice. We found that participants asked for five categories of information: user actions, user mental model, help from the AI assistant, product and task information, and user demographics. Those who used the text assistant asked more questions, but the question lengths were similar. The text assistant was perceived as significantly more efficient, but both were rated equally in?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3581247,9,kuang2023collaboration,"User experience(UX),  UX evaluation, Usability testing, Human-AI collaboration, Conversational assistants "
2023,International Journal of Human¨CComputer Interaction,Understanding how older adults comprehend COVID-19 interactive visualizations via think-aloud protocol,"Mingming Fan, Yiwen Wang, Yuni Xie, Franklin Mingzhe Li, Chunyang Chen",Mingming Fan,English,"Older adults have been hit disproportionally hard by the COVID-19 pandemic. One critical way for older adults to minimize the negative impact of COVID-19 and future pandemics is to stay informed about its latest information, which has been increasingly presented through online interactive visualizations (e.g., live dashboards and websites). Thus, it is imperative to understand how older adults interact with and comprehend online COVID-19 interactive visualizations and what challenges they might encounter to make such visualizations more accessible to older adults. We adopted a user-centered approach by inviting older adults to interact with COVID-19 interactive visualizations while at the same time verbalizing their thought processes using a think-aloud protocol. By analyzing their think-aloud verbalizations, we identified four types of thought processes representing how older adults comprehended the?¡­",Article,https://www.tandfonline.com/doi/abs/10.1080/10447318.2022.2064609,8,fan2023understanding,None
2023,Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems?¡­,Enabling Voice-Accompanying Hand-to-Face Gesture Recognition with Cross-Device Sensing,"Zisu Li, Chen Liang, Yuntao Wang, Yue Qin, Chun Yu, Yukang Yan, Mingming Fan, Yuanchun Shi",Zisu Li,English," Gestures performed accompanying the voice are essential for voice interaction to convey complementary semantics for interaction purposes such as wake-up state and input modality. In this paper, we investigated voice-accompanying hand-to-face (VAHF) gestures for voice interaction. We targeted on hand-to-face gestures because such gestures relate closely to speech and yield significant acoustic features (e.g., impeding voice propagation). We conducted a user study to explore the design space of VAHF gestures, where we first gathered candidate gestures and then applied a structural analysis to them in different dimensions (e.g., contact position and type), outputting a total of 8 VAHF gestures with good usability and least confusion. To facilitate VAHF gesture recognition, we proposed a novel cross-device sensing method that leverages heterogeneous channels (vocal, ultrasound, and IMU) of data from?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3544548.3581008,8,li2023enabling,"hand gestures, acoustic sensing, sensor fusion "
2023,IEEE Transactions on Visualization and Computer Graphics,uxSense: Supporting user experience analysis with visualization and computer vision,"Andrea Batch, Yipeng Ji, Mingming Fan, Jian Zhao, Niklas Elmqvist",Andrea Batch,English,"Analyzing user behavior from usability evaluation can be a challenging and time-consuming task, especially as the number of participants and the scale and complexity of the evaluation grows. We propose UXSENSE, a visual analytics system using machine learning methods to extract user behavior from audio and video recordings as parallel time-stamped data streams. Our implementation draws on pattern recognition, computer vision, natural language processing, and machine learning to extract user sentiment, actions, posture, spoken words, and other features from such recordings. These streams are visualized as parallel timelines in a web-based front-end, enabling the researcher to search, filter, and annotate data across time and space. We present the results of a user study involving professional UX researchers evaluating user data using uxSense. In fact, we used uxSense itself to evaluate their sessions.",Article,https://ieeexplore.ieee.org/abstract/document/10034833/,8,batch2023uxsense,"Visualization, visual analytics, evaluation, video analytics, machine learning, deep learning, computer vision."
2022,In CHI Conference on Human Factors in Computing Systems (CHI'22),"""Merging Results Is No Easy Task"": An International Survey Study of Collaborative Data Analysis Practices Among UX Practitioners","Emily Kuang, Xiaofu Jin, Mingming Fan",Emily Kuang,English,"Analysis is a key part of usability testing where UX practitioners seek to identify usability problems and generate redesign suggestions. Although previous research reported how analysis was conducted, the findings were typically focused on individual analysis or based on a small number of professionals in specific geographic regions. We conducted an online international survey of 279 UX practitioners on their practices and challenges while collaborating during data analysis. We found that UX practitioners were often under time pressure to conduct analysis and adopted three modes of collaboration: independently analyze different portions of the data and then collaborate, collaboratively analyze the session with little or no independent analysis, and independently analyze the same set of data and then collaborate. Moreover, most encountered challenges related to lack of resources, disagreements with?¡­",Conference paper,https://dl.acm.org/doi/abs/10.1145/3491102.3517647,8,kuang2022merging,"User experience,UX,Usability testing,Data analysis,Collaboration, Survey"
